#Step TotalEnergy Pressure AcceptanceRatio Temperature LongRangeCorrection Density
4060000 -3124.78 2.17569 0.436549 0.85 -139.599 0.900232
4070000 -3149.91 1.91767 0.436546 0.85 -139.599 0.900232
4080000 -3123.38 2.15441 0.436545 0.85 -139.599 0.900232
4090000 -3161.67 1.7995 0.436542 0.85 -139.599 0.900232
4100000 -3131.93 2.09271 0.436538 0.85 -139.599 0.900232
4110000 -3136.01 2.03323 0.436551 0.85 -139.599 0.900232
4120000 -3137.64 2.04392 0.436556 0.85 -139.599 0.900232
4130000 -3116.17 2.27198 0.436574 0.85 -139.599 0.900232
4140000 -3144.67 2.06697 0.436569 0.85 -139.599 0.900232
4150000 -3075.58 2.70878 0.436577 0.85 -139.599 0.900232
4160000 -3091.38 2.55942 0.436575 0.85 -139.599 0.900232
4170000 -3118.26 2.33386 0.436587 0.85 -139.599 0.900232
4180000 -3115.64 2.27813 0.436575 0.85 -139.599 0.900232
4190000 -3119.26 2.2462 0.436578 0.85 -139.599 0.900232
4200000 -3116.47 2.41362 0.436588 0.85 -139.599 0.900232
4210000 -3143.18 2.0183 0.436585 0.85 -139.599 0.900232
4220000 -3105.49 2.43225 0.436576 0.85 -139.599 0.900232
4230000 -3101.15 2.5612 0.436567 0.85 -139.599 0.900232
4240000 -3106.39 2.39039 0.43658 0.85 -139.599 0.900232
4250000 -3117.58 2.30307 0.436591 0.85 -139.599 0.900232
4260000 -3089.19 2.52649 0.43657 0.85 -139.599 0.900232
4270000 -3090.9 2.5164 0.436567 0.85 -139.599 0.900232
4280000 -3119.06 2.26331 0.436567 0.85 -139.599 0.900232
4290000 -3126.66 2.17648 0.43658 0.85 -139.599 0.900232
4300000 -3120.79 2.22535 0.43658 0.85 -139.599 0.900232
4310000 -3087.32 2.50747 0.436567 0.85 -139.599 0.900232
4320000 -3133.12 2.12659 0.436577 0.85 -139.599 0.900232
4330000 -3090.54 2.49978 0.436561 0.85 -139.599 0.900232
4340000 -3132.54 2.14797 0.436572 0.85 -139.599 0.900232
4350000 -3095.97 2.51324 0.436558 0.85 -139.599 0.900232
4360000 -3109.7 2.33247 0.436549 0.85 -139.599 0.900232
4370000 -3092.72 2.50209 0.436551 0.85 -139.599 0.900232
4380000 -3070.45 2.79533 0.436561 0.85 -139.599 0.900232
4390000 -3091.99 2.49137 0.436552 0.85 -139.599 0.900232
4400000 -3094.14 2.49531 0.436551 0.85 -139.599 0.900232
4410000 -3115.64 2.24265 0.436545 0.85 -139.599 0.900232
4420000 -3138.57 1.98855 0.436559 0.85 -139.599 0.900232
4430000 -3094.17 2.47028 0.436571 0.85 -139.599 0.900232
4440000 -3145.75 1.91097 0.436592 0.85 -139.599 0.900232
4450000 -3147.57 1.99393 0.4366 0.85 -139.599 0.900232
4460000 -3089.35 2.51473 0.436602 0.85 -139.599 0.900232
4470000 -3132.19 2.06046 0.436605 0.85 -139.599 0.900232
4480000 -3114.31 2.27082 0.436618 0.85 -139.599 0.900232
4490000 -3074.68 2.64433 0.436611 0.85 -139.599 0.900232
4500000 -3081.45 2.68589 0.436604 0.85 -139.599 0.900232
4510000 -3116.23 2.3238 0.436606 0.85 -139.599 0.900232
4520000 -3112.31 2.36179 0.436599 0.85 -139.599 0.900232
4530000 -3129.45 2.25122 0.436609 0.85 -139.599 0.900232
4540000 -3105.55 2.41079 0.436614 0.85 -139.599 0.900232
4550000 -3131.06 2.14526 0.436604 0.85 -139.599 0.900232
4560000 -3129.09 2.15862 0.436619 0.85 -139.599 0.900232
4570000 -3133.52 2.12219 0.436646 0.85 -139.599 0.900232
4580000 -3099.12 2.46147 0.436655 0.85 -139.599 0.900232
4590000 -3124.88 2.22332 0.436656 0.85 -139.599 0.900232
4600000 -3133.25 2.10009 0.436674 0.85 -139.599 0.900232
4610000 -3112.09 2.3289 0.436665 0.85 -139.599 0.900232
4620000 -3117.75 2.30046 0.436656 0.85 -139.599 0.900232
4630000 -3099.86 2.44044 0.436657 0.85 -139.599 0.900232
4640000 -3112.63 2.29097 0.436645 0.85 -139.599 0.900232
4650000 -3107.16 2.33585 0.436615 0.85 -139.599 0.900232
4660000 -3111.89 2.27796 0.43662 0.85 -139.599 0.900232
4670000 -3112.68 2.34608 0.436604 0.85 -139.599 0.900232
4680000 -3111.13 2.30795 0.436614 0.85 -139.599 0.900232
4690000 -3134.98 2.07908 0.43661 0.85 -139.599 0.900232
4700000 -3128.02 2.12754 0.43661 0.85 -139.599 0.900232
4710000 -3095.67 2.59678 0.436625 0.85 -139.599 0.900232
4720000 -3111.23 2.34173 0.436619 0.85 -139.599 0.900232
4730000 -3124.32 2.14914 0.436631 0.85 -139.599 0.900232
4740000 -3133.33 2.03484 0.436643 0.85 -139.599 0.900232
4750000 -3161.37 1.84972 0.436654 0.85 -139.599 0.900232
4760000 -3114.16 2.28108 0.43666 0.85 -139.599 0.900232
4770000 -3136.8 2.08459 0.436671 0.85 -139.599 0.900232
4780000 -3152.26 1.88437 0.436669 0.85 -139.599 0.900232
4790000 -3142.25 2.06735 0.436679 0.85 -139.599 0.900232
4800000 -3119.61 2.21215 0.436698 0.85 -139.599 0.900232
4810000 -3162.86 1.87762 0.436715 0.85 -139.599 0.900232
4820000 -3127.92 2.10297 0.436722 0.85 -139.599 0.900232
4830000 -3160.93 1.81499 0.436739 0.85 -139.599 0.900232
4840000 -3120.78 2.21932 0.436756 0.85 -139.599 0.900232
4850000 -3175.88 1.6975 0.436766 0.85 -139.599 0.900232
4860000 -3130.6 2.05122 0.436774 0.85 -139.599 0.900232
4870000 -3108.52 2.28028 0.436789 0.85 -139.599 0.900232
4880000 -3134 2.09806 0.436793 0.85 -139.599 0.900232
4890000 -3124.67 2.17833 0.436799 0.85 -139.599 0.900232
4900000 -3136.94 2.03532 0.43681 0.85 -139.599 0.900232
4910000 -3144.95 1.99236 0.436841 0.85 -139.599 0.900232
4920000 -3116.92 2.23826 0.436865 0.85 -139.599 0.900232
4930000 -3137.65 2.09694 0.436865 0.85 -139.599 0.900232
4940000 -3153.28 1.90446 0.436882 0.85 -139.599 0.900232
4950000 -3149.78 1.94084 0.436889 0.85 -139.599 0.900232
4960000 -3146.54 1.90413 0.436885 0.85 -139.599 0.900232
4970000 -3112.61 2.32639 0.436872 0.85 -139.599 0.900232
4980000 -3096.46 2.49017 0.436879 0.85 -139.599 0.900232
4990000 -3085.38 2.6055 0.436875 0.85 -139.599 0.900232
5000000 -3116.93 2.31466 0.436867 0.85 -139.599 0.900232
5010000 -3123.71 2.19418 0.436861 0.85 -139.599 0.900232
5020000 -3120.52 2.15301 0.43687 0.85 -139.599 0.900232
5030000 -3128.59 2.08078 0.436869 0.85 -139.599 0.900232
5040000 -3174.54 1.59836 0.436888 0.85 -139.599 0.900232
5050000 -3146 1.96394 0.436902 0.85 -139.599 0.900232
5060000 -3123.97 2.23269 0.436887 0.85 -139.599 0.900232
5070000 -3161.52 1.83568 0.436899 0.85 -139.599 0.900232
5080000 -3127.51 2.13834 0.436901 0.85 -139.599 0.900232
5090000 -3146.28 1.93815 0.436904 0.85 -139.599 0.900232
5100000 -3104.95 2.34574 0.436921 0.85 -139.599 0.900232
5110000 -3144.9 1.92432 0.436912 0.85 -139.599 0.900232
5120000 -3141.9 1.98204 0.436902 0.85 -139.599 0.900232
5130000 -3173.24 1.72258 0.43692 0.85 -139.599 0.900232
5140000 -3115.43 2.20753 0.436945 0.85 -139.599 0.900232
5150000 -3121.67 2.1792 0.436944 0.85 -139.599 0.900232
5160000 -3115.41 2.30344 0.436944 0.85 -139.599 0.900232
5170000 -3124.94 2.14081 0.43694 0.85 -139.599 0.900232
5180000 -3099.96 2.4527 0.436928 0.85 -139.599 0.900232
5190000 -3174.15 1.71288 0.436943 0.85 -139.599 0.900232
5200000 -3139.11 2.04994 0.436948 0.85 -139.599 0.900232
5210000 -3129 2.15995 0.436952 0.85 -139.599 0.900232
5220000 -3142.39 1.98999 0.436963 0.85 -139.599 0.900232
5230000 -3145.82 1.99172 0.436967 0.85 -139.599 0.900232
5240000 -3099.39 2.35529 0.436971 0.85 -139.599 0.900232
5250000 -3111.51 2.21513 0.436966 0.85 -139.599 0.900232
5260000 -3107.05 2.28868 0.436972 0.85 -139.599 0.900232
5270000 -3122.98 2.16651 0.436985 0.85 -139.599 0.900232
5280000 -3131.55 2.10035 0.436996 0.85 -139.599 0.900232
5290000 -3119.47 2.19774 0.436966 0.85 -139.599 0.900232
5300000 -3112.51 2.28537 0.436977 0.85 -139.599 0.900232
5310000 -3133.64 2.06555 0.436986 0.85 -139.599 0.900232
5320000 -3164.8 1.6836 0.437008 0.85 -139.599 0.900232
5330000 -3143.98 1.92422 0.437014 0.85 -139.599 0.900232
5340000 -3119.45 2.22295 0.437015 0.85 -139.599 0.900232
5350000 -3119.37 2.25592 0.436999 0.85 -139.599 0.900232
5360000 -3120.61 2.20259 0.436981 0.85 -139.599 0.900232
5370000 -3091.1 2.52701 0.436989 0.85 -139.599 0.900232
5380000 -3102.72 2.43918 0.437002 0.85 -139.599 0.900232
5390000 -3117.72 2.14631 0.437004 0.85 -139.599 0.900232
5400000 -3099.55 2.3744 0.437005 0.85 -139.599 0.900232
5410000 -3132.38 2.06106 0.437015 0.85 -139.599 0.900232
5420000 -3067.78 2.75752 0.437009 0.85 -139.599 0.900232
5430000 -3124.74 2.12123 0.43701 0.85 -139.599 0.900232
5440000 -3127.92 2.14211 0.437008 0.85 -139.599 0.900232
5450000 -3151.8 1.8784 0.437015 0.85 -139.599 0.900232
5460000 -3183.24 1.63246 0.437041 0.85 -139.599 0.900232
5470000 -3153.13 1.90184 0.437056 0.85 -139.599 0.900232
5480000 -3115.2 2.31568 0.437058 0.85 -139.599 0.900232
5490000 -3153.51 1.83976 0.437069 0.85 -139.599 0.900232
5500000 -3141.45 2.01454 0.437068 0.85 -139.599 0.900232
5510000 -3141.01 2.04448 0.437063 0.85 -139.599 0.900232
5520000 -3133.18 2.09485 0.437084 0.85 -139.599 0.900232
5530000 -3154.34 1.86022 0.43709 0.85 -139.599 0.900232
5540000 -3155.42 1.81979 0.437114 0.85 -139.599 0.900232
5550000 -3140.63 2.06444 0.437123 0.85 -139.599 0.900232
5560000 -3150.49 1.91082 0.437122 0.85 -139.599 0.900232
5570000 -3135.98 2.04346 0.437107 0.85 -139.599 0.900232
5580000 -3147.4 1.92513 0.437102 0.85 -139.599 0.900232
5590000 -3117.61 2.23205 0.437112 0.85 -139.599 0.900232
5600000 -3115.87 2.21467 0.43713 0.85 -139.599 0.900232
5610000 -3108.24 2.28251 0.437144 0.85 -139.599 0.900232
5620000 -3119.23 2.29357 0.437145 0.85 -139.599 0.900232
5630000 -3131.21 2.13097 0.437157 0.85 -139.599 0.900232
5640000 -3117.99 2.18121 0.437154 0.85 -139.599 0.900232
5650000 -3121.31 2.14673 0.437165 0.85 -139.599 0.900232
5660000 -3152.25 1.9058 0.437161 0.85 -139.599 0.900232
5670000 -3137.85 2.07097 0.43716 0.85 -139.599 0.900232
5680000 -3155.98 1.92244 0.437146 0.85 -139.599 0.900232
5690000 -3101.65 2.40927 0.437132 0.85 -139.599 0.900232
5700000 -3119.6 2.26521 0.437133 0.85 -139.599 0.900232
5710000 -3154.57 1.89302 0.437138 0.85 -139.599 0.900232
5720000 -3146.89 1.99345 0.437132 0.85 -139.599 0.900232
5730000 -3130 2.08556 0.437145 0.85 -139.599 0.900232
5740000 -3106.47 2.33639 0.437145 0.85 -139.599 0.900232
5750000 -3133.54 2.06959 0.437138 0.85 -139.599 0.900232
5760000 -3144.15 1.96041 0.437154 0.85 -139.599 0.900232
5770000 -3145.09 1.94594 0.437153 0.85 -139.599 0.900232
5780000 -3138.83 1.98955 0.437164 0.85 -139.599 0.900232
5790000 -3111.31 2.29374 0.437173 0.85 -139.599 0.900232
5800000 -3124.29 2.24144 0.437158 0.85 -139.599 0.900232
5810000 -3177.66 1.76696 0.437165 0.85 -139.599 0.900232
5820000 -3128.33 2.14858 0.437165 0.85 -139.599 0.900232
5830000 -3127.3 2.17786 0.437169 0.85 -139.599 0.900232
5840000 -3103.38 2.43834 0.437171 0.85 -139.599 0.900232
5850000 -3106.47 2.4434 0.437172 0.85 -139.599 0.900232
5860000 -3133.77 2.15327 0.437174 0.85 -139.599 0.900232
5870000 -3130.98 2.19837 0.437178 0.85 -139.599 0.900232
5880000 -3126.12 2.22584 0.437187 0.85 -139.599 0.900232
5890000 -3107.63 2.39055 0.437182 0.85 -139.599 0.900232
5900000 -3118.18 2.30009 0.437177 0.85 -139.599 0.900232
5910000 -3106.02 2.33221 0.437163 0.85 -139.599 0.900232
5920000 -3115.14 2.23583 0.437161 0.85 -139.599 0.900232
5930000 -3089.79 2.52928 0.437157 0.85 -139.599 0.900232
5940000 -3084.03 2.62814 0.437158 0.85 -139.599 0.900232
5950000 -3089.17 2.6076 0.437158 0.85 -139.599 0.900232
5960000 -3112.68 2.31782 0.437167 0.85 -139.599 0.900232
5970000 -3097.04 2.47546 0.437157 0.85 -139.599 0.900232
5980000 -3104.66 2.4197 0.437164 0.85 -139.599 0.900232
5990000 -3145.01 1.98956 0.437158 0.85 -139.599 0.900232
6000000 -3112.81 2.36641 0.437159 0.85 -139.599 0.900232
6010000 -3081.54 2.62138 0.437153 0.85 -139.599 0.900232
6020000 -3109.14 2.33686 0.437154 0.85 -139.599 0.900232
6030000 -3073.34 2.6403 0.437156 0.85 -139.599 0.900232
6040000 -3067.43 2.74703 0.437142 0.85 -139.599 0.900232
6050000 -3128.27 2.14153 0.437132 0.85 -139.599 0.900232
6060000 -3105.24 2.38046 0.437138 0.85 -139.599 0.900232
6070000 -3133.86 2.14497 0.437142 0.85 -139.599 0.900232
6080000 -3143.3 2.09295 0.437149 0.85 -139.599 0.900232
6090000 -3121.84 2.23147 0.43715 0.85 -139.599 0.900232
6100000 -3077.4 2.62289 0.43716 0.85 -139.599 0.900232
6110000 -3143.12 1.96502 0.437159 0.85 -139.599 0.900232
6120000 -3114.21 2.24738 0.437165 0.85 -139.599 0.900232
6130000 -3133.6 2.06408 0.437167 0.85 -139.599 0.900232
6140000 -3080.2 2.64102 0.437163 0.85 -139.599 0.900232
6150000 -3116.22 2.25703 0.437175 0.85 -139.599 0.900232
6160000 -3095.52 2.42057 0.43716 0.85 -139.599 0.900232
6170000 -3115.41 2.33209 0.437164 0.85 -139.599 0.900232
6180000 -3120.19 2.27301 0.437165 0.85 -139.599 0.900232
6190000 -3103.44 2.33968 0.437165 0.85 -139.599 0.900232
6200000 -3126.41 2.17331 0.437163 0.85 -139.599 0.900232
6210000 -3085.57 2.57047 0.437157 0.85 -139.599 0.900232
6220000 -3130.49 2.11486 0.437155 0.85 -139.599 0.900232
6230000 -3079.55 2.63496 0.437163 0.85 -139.599 0.900232
6240000 -3103.04 2.41083 0.437157 0.85 -139.599 0.900232
6250000 -3120.84 2.15802 0.437166 0.85 -139.599 0.900232
6260000 -3133.62 2.12011 0.437172 0.85 -139.599 0.900232
6270000 -3128.7 2.10789 0.437179 0.85 -139.599 0.900232
6280000 -3143.31 2.01599 0.437185 0.85 -139.599 0.900232
6290000 -3131.89 2.13414 0.437183 0.85 -139.599 0.900232
6300000 -3085.08 2.62692 0.437182 0.85 -139.599 0.900232
6310000 -3121.8 2.32174 0.437174 0.85 -139.599 0.900232
6320000 -3151.65 1.8861 0.437163 0.85 -139.599 0.900232
6330000 -3122.51 2.18105 0.437169 0.85 -139.599 0.900232
6340000 -3111.31 2.35316 0.437177 0.85 -139.599 0.900232
6350000 -3147.32 1.96285 0.437177 0.85 -139.599 0.900232
6360000 -3097.65 2.44926 0.437179 0.85 -139.599 0.900232
6370000 -3074.43 2.69273 0.43719 0.85 -139.599 0.900232
6380000 -3127.76 2.1446 0.437209 0.85 -139.599 0.900232
6390000 -3135.24 2.18337 0.437206 0.85 -139.599 0.900232
6400000 -3156.76 1.95205 0.437225 0.85 -139.599 0.900232
6410000 -3129.09 2.11554 0.437229 0.85 -139.599 0.900232
6420000 -3151.11 1.94794 0.437237 0.85 -139.599 0.900232
6430000 -3138.48 2.02082 0.437236 0.85 -139.599 0.900232
6440000 -3128.64 2.07154 0.43723 0.85 -139.599 0.900232
6450000 -3105.1 2.35186 0.437245 0.85 -139.599 0.900232
6460000 -3090.42 2.44751 0.437241 0.85 -139.599 0.900232
6470000 -3163.66 1.80304 0.437241 0.85 -139.599 0.900232
6480000 -3173.61 1.67297 0.437253 0.85 -139.599 0.900232
6490000 -3145.16 1.92524 0.43727 0.85 -139.599 0.900232
6500000 -3133.2 2.11558 0.437261 0.85 -139.599 0.900232
6510000 -3123.35 2.22661 0.437268 0.85 -139.599 0.900232
6520000 -3115.83 2.27427 0.437275 0.85 -139.599 0.900232
6530000 -3122.36 2.21033 0.437278 0.85 -139.599 0.900232
6540000 -3148.62 1.94987 0.43728 0.85 -139.599 0.900232
6550000 -3129.11 2.08775 0.437281 0.85 -139.599 0.900232
6560000 -3141.94 1.98984 0.43729 0.85 -139.599 0.900232
6570000 -3116.74 2.28876 0.437303 0.85 -139.599 0.900232
6580000 -3103.3 2.30463 0.437312 0.85 -139.599 0.900232
6590000 -3109.62 2.30659 0.437305 0.85 -139.599 0.900232
6600000 -3148.12 1.94674 0.437315 0.85 -139.599 0.900232
6610000 -3104.43 2.42886 0.437316 0.85 -139.599 0.900232
6620000 -3125.92 2.19482 0.437316 0.85 -139.599 0.900232
6630000 -3074.59 2.78518 0.437305 0.85 -139.599 0.900232
6640000 -3121 2.22718 0.437297 0.85 -139.599 0.900232
6650000 -3133.26 2.07546 0.437294 0.85 -139.599 0.900232
6660000 -3125.58 2.23305 0.437295 0.85 -139.599 0.900232
6670000 -3101.66 2.41748 0.43729 0.85 -139.599 0.900232
6680000 -3074.05 2.69516 0.437307 0.85 -139.599 0.900232
6690000 -3110.14 2.40165 0.43729 0.85 -139.599 0.900232
6700000 -3094.49 2.62896 0.437296 0.85 -139.599 0.900232
6710000 -3086.48 2.6048 0.437283 0.85 -139.599 0.900232
6720000 -3127.91 2.17633 0.437273 0.85 -139.599 0.900232
6730000 -3098.44 2.54431 0.437263 0.85 -139.599 0.900232
6740000 -3105.28 2.37524 0.437268 0.85 -139.599 0.900232
6750000 -3113.97 2.25932 0.437268 0.85 -139.599 0.900232
6760000 -3108.1 2.32846 0.437255 0.85 -139.599 0.900232
6770000 -3129.19 2.11185 0.437242 0.85 -139.599 0.900232
6780000 -3136.4 2.10309 0.437237 0.85 -139.599 0.900232
6790000 -3123.76 2.17873 0.43724 0.85 -139.599 0.900232
6800000 -3090.58 2.51166 0.437235 0.85 -139.599 0.900232
6810000 -3134.91 1.98845 0.437224 0.85 -139.599 0.900232
6820000 -3153.96 1.87773 0.437227 0.85 -139.599 0.900232
6830000 -3129.7 2.10733 0.437238 0.85 -139.599 0.900232
6840000 -3145.26 2.04008 0.437241 0.85 -139.599 0.900232
6850000 -3108.06 2.42225 0.437245 0.85 -139.599 0.900232
6860000 -3126.55 2.16976 0.437238 0.85 -139.599 0.900232
6870000 -3091.69 2.56899 0.437234 0.85 -139.599 0.900232
6880000 -3109.95 2.44249 0.437239 0.85 -139.599 0.900232
6890000 -3103.36 2.43422 0.437243 0.85 -139.599 0.900232
6900000 -3100.51 2.46437 0.437239 0.85 -139.599 0.900232
6910000 -3153.91 1.87924 0.437243 0.85 -139.599 0.900232
6920000 -3100.15 2.37613 0.437235 0.85 -139.599 0.900232
6930000 -3140.39 2.02114 0.437236 0.85 -139.599 0.900232
6940000 -3155.46 1.88037 0.437233 0.85 -139.599 0.900232
6950000 -3096.09 2.44743 0.437219 0.85 -139.599 0.900232
6960000 -3088.64 2.54067 0.43721 0.85 -139.599 0.900232
6970000 -3072.45 2.6409 0.437214 0.85 -139.599 0.900232
6980000 -3114.78 2.29405 0.437224 0.85 -139.599 0.900232
6990000 -3109.85 2.32308 0.437229 0.85 -139.599 0.900232
7000000 -3155.52 1.85885 0.437222 0.85 -139.599 0.900232
7010000 -3122.57 2.10972 0.437225 0.85 -139.599 0.900232
7020000 -3136.36 2.09159 0.437215 0.85 -139.599 0.900232
7030000 -3111.55 2.43553 0.437222 0.85 -139.599 0.900232
7040000 -3118.64 2.35606 0.437217 0.85 -139.599 0.900232
7050000 -3081.82 2.61049 0.437215 0.85 -139.599 0.900232
7060000 -3088.36 2.55658 0.437209 0.85 -139.599 0.900232
7070000 -3111.18 2.3411 0.437213 0.85 -139.599 0.900232
7080000 -3111.87 2.37874 0.437213 0.85 -139.599 0.900232
7090000 -3109.02 2.36155 0.437207 0.85 -139.599 0.900232
7100000 -3084.3 2.66836 0.437186 0.85 -139.599 0.900232
7110000 -3068.21 2.78663 0.437169 0.85 -139.599 0.900232
7120000 -3064.91 2.74789 0.437155 0.85 -139.599 0.900232
7130000 -3049.08 2.90715 0.437141 0.85 -139.599 0.900232
7140000 -3129.93 2.15114 0.437131 0.85 -139.599 0.900232
7150000 -3116.34 2.21835 0.437132 0.85 -139.599 0.900232
7160000 -3111.31 2.25552 0.437137 0.85 -139.599 0.900232
7170000 -3114.95 2.30609 0.437138 0.85 -139.599 0.900232
7180000 -3104.59 2.33672 0.437137 0.85 -139.599 0.900232
7190000 -3120.3 2.27098 0.437121 0.85 -139.599 0.900232
7200000 -3111.94 2.34568 0.437115 0.85 -139.599 0.900232
7210000 -3090.12 2.44737 0.437119 0.85 -139.599 0.900232
7220000 -3116.17 2.24629 0.437121 0.85 -139.599 0.900232
7230000 -3115.65 2.20335 0.437132 0.85 -139.599 0.900232
7240000 -3122.19 2.2743 0.437136 0.85 -139.599 0.900232
7250000 -3079.09 2.66413 0.437135 0.85 -139.599 0.900232
7260000 -3114.76 2.28469 0.43713 0.85 -139.599 0.900232
7270000 -3121.97 2.26105 0.43713 0.85 -139.599 0.900232
7280000 -3111.73 2.29288 0.437132 0.85 -139.599 0.900232
7290000 -3072.58 2.65689 0.437123 0.85 -139.599 0.900232
7300000 -3094.7 2.43941 0.437116 0.85 -139.599 0.900232
7310000 -3126.33 2.20583 0.437117 0.85 -139.599 0.900232
7320000 -3099.04 2.46238 0.437119 0.85 -139.599 0.900232
7330000 -3098.87 2.42282 0.437109 0.85 -139.599 0.900232
7340000 -3089.01 2.57318 0.437099 0.85 -139.599 0.900232
7350000 -3119.59 2.26186 0.437096 0.85 -139.599 0.900232
7360000 -3114.52 2.2307 0.437087 0.85 -139.599 0.900232
7370000 -3141.92 1.95954 0.437095 0.85 -139.599 0.900232
7380000 -3108.28 2.31795 0.437102 0.85 -139.599 0.900232
7390000 -3129.09 2.15529 0.437101 0.85 -139.599 0.900232
7400000 -3118.87 2.31517 0.437097 0.85 -139.599 0.900232
7410000 -3120.28 2.28128 0.437089 0.85 -139.599 0.900232
7420000 -3069.94 2.77882 0.437095 0.85 -139.599 0.900232
7430000 -3077.48 2.68589 0.43709 0.85 -139.599 0.900232
7440000 -3094.53 2.50986 0.43707 0.85 -139.599 0.900232
7450000 -3142.36 2.1127 0.437071 0.85 -139.599 0.900232
7460000 -3082.95 2.57067 0.437065 0.85 -139.599 0.900232
7470000 -3126.81 2.08874 0.437073 0.85 -139.599 0.900232
7480000 -3128.17 2.19162 0.437074 0.85 -139.599 0.900232
7490000 -3139.24 2.08817 0.437077 0.85 -139.599 0.900232
7500000 -3079.52 2.61082 0.437079 0.85 -139.599 0.900232
7510000 -3098.69 2.52468 0.43706 0.85 -139.599 0.900232
7520000 -3141.65 2.00464 0.437067 0.85 -139.599 0.900232
7530000 -3070.79 2.75408 0.43705 0.85 -139.599 0.900232
7540000 -3112.67 2.33767 0.437054 0.85 -139.599 0.900232
7550000 -3096.2 2.45622 0.437051 0.85 -139.599 0.900232
7560000 -3119.91 2.2709 0.437047 0.85 -139.599 0.900232
7570000 -3133.36 2.08345 0.437044 0.85 -139.599 0.900232
7580000 -3117.59 2.2683 0.437052 0.85 -139.599 0.900232
7590000 -3142.34 2.07076 0.437051 0.85 -139.599 0.900232
7600000 -3152.9 1.88228 0.437039 0.85 -139.599 0.900232
7610000 -3108.46 2.2816 0.437039 0.85 -139.599 0.900232
7620000 -3122.03 2.20166 0.43704 0.85 -139.599 0.900232
7630000 -3093.95 2.48851 0.437037 0.85 -139.599 0.900232
7640000 -3115.43 2.2057 0.437038 0.85 -139.599 0.900232
7650000 -3092.78 2.51908 0.437037 0.85 -139.599 0.900232
7660000 -3089.65 2.49135 0.437026 0.85 -139.599 0.900232
7670000 -3099.32 2.40174 0.437029 0.85 -139.599 0.900232
7680000 -3110.09 2.32722 0.437023 0.85 -139.599 0.900232
7690000 -3111.18 2.27954 0.43702 0.85 -139.599 0.900232
7700000 -3094.85 2.45328 0.437019 0.85 -139.599 0.900232
7710000 -3108.76 2.35435 0.437021 0.85 -139.599 0.900232
7720000 -3110.34 2.32589 0.43702 0.85 -139.599 0.900232
7730000 -3087.12 2.55877 0.437008 0.85 -139.599 0.900232
7740000 -3118.77 2.21519 0.437013 0.85 -139.599 0.900232
7750000 -3090.51 2.50657 0.437005 0.85 -139.599 0.900232
7760000 -3087.61 2.64483 0.436994 0.85 -139.599 0.900232
7770000 -3133.61 2.1042 0.436986 0.85 -139.599 0.900232
7780000 -3127.84 2.22795 0.436974 0.85 -139.599 0.900232
7790000 -3099.05 2.45253 0.436971 0.85 -139.599 0.900232
7800000 -3091.53 2.47006 0.436979 0.85 -139.599 0.900232
7810000 -3153.03 1.94636 0.436979 0.85 -139.599 0.900232
7820000 -3110.97 2.38625 0.436982 0.85 -139.599 0.900232
7830000 -3113.62 2.27157 0.437 0.85 -139.599 0.900232
7840000 -3133.6 2.12227 0.437 0.85 -139.599 0.900232
7850000 -3112.81 2.2795 0.43701 0.85 -139.599 0.900232
7860000 -3103.73 2.44565 0.437014 0.85 -139.599 0.900232
7870000 -3116.2 2.35672 0.437008 0.85 -139.599 0.900232
7880000 -3108.43 2.44627 0.437014 0.85 -139.599 0.900232
7890000 -3093.83 2.47793 0.437008 0.85 -139.599 0.900232
7900000 -3104.23 2.35291 0.437009 0.85 -139.599 0.900232
7910000 -3069.77 2.73747 0.437006 0.85 -139.599 0.900232
7920000 -3101.51 2.45312 0.437006 0.85 -139.599 0.900232
7930000 -3117.81 2.22637 0.437003 0.85 -139.599 0.900232
7940000 -3112.4 2.2916 0.437003 0.85 -139.599 0.900232
7950000 -3093.71 2.48472 0.437007 0.85 -139.599 0.900232
7960000 -3122.01 2.25496 0.436997 0.85 -139.599 0.900232
